grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902000,202625140902000,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902001,202625140902001,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902002,202625140902002,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902003,202625140902003,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902004,202625140902004,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902005,202625140902005,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902006,202625140902006,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902007,202625140902007,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902008,202625140902008,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai/stable-diffusion-xl-base-1.0|qu|MULTI|street vendor,stabilityai_stable-diffusion-xl-base-1.0__street_vendor__202625140902009,202625140902009,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|qu,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903000,202625140903000,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903001,202625140903001,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903002,202625140903002,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903003,202625140903003,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903004,202625140903004,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903005,202625140903005,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903006,202625140903006,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903007,202625140903007,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903008,202625140903008,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|street vendor,stabilityai_stable-diffusion-3.5-medium__street_vendor__202625140903009,202625140903009,,unavailable:ValueError:no documented qu translation for occupation 'street vendor',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
